"","SAMPLE_ID","code1","code2","code3","num1","num2","Gene_Symbol","Gene_symbol2","description","Score","Expected","Template_length","Template_Identity","Template_Coverage","Query_Identity","Query_Coverage","Depth","q_value","p_value","readCount","fragmentCount","mapScoreSum","refCoveredPositions","refConsensusSum","bpTotal","depthVariance","nucHighDepthVariance","depthMax","snpSum","insertSum","deletionSum","readCountAln","fragmentCountAln","template_length_kb","percent_rooted_reads","number_rooted_reads","number_taxon_reads","taxon_rank","taxon_symbol","taxon","Template_Coverage_2","Query_Identity_2"
"769","HUMO830","765379712","WP_044666383.1","NG_048254.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048254.1:101-2020","   36459","    1731","    1920","   72.14","   72.19","   99.93","  138.53","   19.24","31579.34","1.0e-26",295,"166","36312","1386","1385","36947","445.706985","0","74","202","9","0","286","158",1.92,46.11,3588000,28590,"D",2,"    Bacteria",72.19,99.93
"770","HUMO844","1028100271","WP_063856406.1","NG_048265.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048265.1:101-2020","  137131","    1201","    1920","   97.24","   97.24","  100.00","  102.84","   70.23","133568.55","1.0e-26",1276,"723","134259","1867","1867","134850","1275.206527","0","151","191","0","3","1089","558",1.92,52.45,3269428,17801,"D",2,"    Bacteria",97.24,100
"771","HUMO844","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","  251557","    1174","    1926","   94.65","   96.37","   98.22","  103.77","  136.09","248053.97","1.0e-26",2228,"1226","253954","1856","1823","262103","3153.023115","0","235","2710","3","2","2032","1059",1.926,52.45,3269428,17801,"D",2,"    Bacteria",96.37,98.22
"772","HUMO844","1469324127","WP_117664257.1","NG_064793.1","1","1","cfxA6","cfxA6","broad-spectrum_class_A_beta-lactamase_CfxA6 NG_064793.1:101-1063","  166413","     598","     963","   99.79","  100.00","   99.79","  100.00","  171.82","164625.68","1.0e-26",1508,"851","163631","963","961","165460","2805.370544","0","305","587","8","13","1330","700",0.963,52.45,3269428,17801,"D",2,"    Bacteria",100,99.79
"773","HUMO844","446614390","WP_000691736.1","NG_048223.1","1","1","tet(M)","tet(M)","tetracycline_resistance_ribosomal_protection_protein_Tet(M) NG_048223.1:13-1932","   23045","    1231","    1920","   85.68","   86.09","   99.52","  116.15","   10.01","19600.64","1.0e-26",394,"286","19115","1653","1645","19211","66.510905","5","35","32","0","0","155","82",1.92,52.45,3269428,17801,"D",2,"    Bacteria",86.09,99.52
"774","HUMO844","447178612","WP_001255868.1","NG_047378.1","1","1","aadE","aadE","aminoglycoside_6-adenylyltransferase_AadE NG_047378.1:28-894","    4084","     558","     867","   90.20","   90.43","   99.74","  110.59","    2.38"," 2677.83","1.0e-26",137,"108","2048","784","782","2066","2.081739","0","5","6","0","0","16","9",0.867,52.45,3269428,17801,"D",2,"    Bacteria",90.43,99.74
"775","HUMO844","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","   12079","     318","     495","  100.00","  100.00","  100.00","  100.00","   22.01","11157.20","1.0e-26",175,"120","10862","495","495","10895","42.236262","0","37","6","3","0","100","57",0.495,52.45,3269428,17801,"D",2,"    Bacteria",100,100
"776","HUMO844","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","   61764","    1225","    1926","   98.96","  100.00","   98.96","  100.00","   36.10","58184.19","1.0e-26",593,"347","65093","1926","1906","69524","853.544989","81","164","1477","0","0","540","300",1.926,52.45,3269428,17801,"D",2,"    Bacteria",100,98.96
"777","HUMO844","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","   67699","    1219","    1920","   99.95","  100.00","   99.95","  100.00","   33.76","64126.37","1.0e-26",732,"443","64520","1920","1919","64821","184.721495","0","71","93","0","5","535","275",1.92,52.45,3269428,17801,"D",2,"    Bacteria",100,99.95
"778","HUMO844","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   15842","    1233","    1920","   84.64","   84.64","  100.00","  118.15","    7.41","12498.42","1.0e-26",212,"142","14193","1625","1625","14235","28.124906","0","18","12","0","1","112","56",1.92,52.45,3269428,17801,"D",2,"    Bacteria",84.64,100
"779","HUMO844","493486205","WP_006440994.1","NG_048316.1","1","1","tetA(P)","tetA(P)","tetracycline_efflux_MFS_transporter_TetA(P) NG_048316.1:1-1263","    6858","     812","    1263","   74.51","   74.66","   99.79","  133.93","    2.64"," 4764.19","1.0e-26",240,"200","3319","943","941","3331","6.744193","0","10","4","0","0","26","14",1.263,52.45,3269428,17801,"D",2,"    Bacteria",74.66,99.79
"780","HUMO844","501454800","WP_012478245.1","NG_048319.1","1","1","tetB(P)","tetB(P)","tetracycline_resistance_ribosomal_protection_protein_TetB(P) NG_048319.1:101-2059","   12668","    1259","    1959","   81.57","   82.54","   98.82","  121.15","    2.26"," 9345.78","1.0e-26",536,"450","4336","1617","1598","4437","3.916029","2","9","32","0","1","37","20",1.959,52.45,3269428,17801,"D",2,"    Bacteria",82.54,98.82
"781","HUMO844","505385953","WP_015573055.1","NG_048139.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048139.1:101-1321","    4103","     786","    1221","   77.48","   77.56","   99.89","  128.93","    2.73"," 2250.12","1.0e-26",66,"44","3330","947","946","3339","6.984459","0","9","3","0","0","25","13",1.221,52.45,3269428,17801,"D",2,"    Bacteria",77.56,99.89
"782","HUMO844","636989663","WP_024407615.1","NG_048140.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048140.1:101-1321","   14400","     784","    1221","   99.67","  100.00","   99.67","  100.00","   10.42","12208.71","1.0e-26",215,"152","12445","1221","1217","12718","20.670471","0","23","69","31","0","107","58",1.221,52.45,3269428,17801,"D",2,"    Bacteria",100,99.67
"783","HUMO846","1028084269","WP_063843237.1","NG_047633.1","1","1","cfxA","cfxA","broad-spectrum_class_A_beta-lactamase_CfxA NG_047633.1:101-1066","    4491","     913","     966","   80.33","   80.33","  100.00","  124.48","    2.73"," 2367.81","1.0e-26",131,"102","2625","776","776","2640","4.688502","0","8","5","0","0","20","10",0.966,46.94,4457763,34386,"D",2,"    Bacteria",80.33,100
"784","HUMO846","1028100270","WP_063856405.1","NG_048262.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048262.1:14-1933","   25507","    1810","    1920","   64.79","   65.00","   99.68","  153.85","   13.18","20554.95","1.0e-26",219,"123","25144","1248","1244","25312","617.246597","103","113","56","0","0","191","101",1.92,46.94,4457763,34386,"D",2,"    Bacteria",65,99.68
"785","HUMO846","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","  128975","    1789","    1926","   97.82","   99.53","   98.28","  100.47","   68.36","123705.69","1.0e-26",1399,"820","127244","1917","1884","131670","581.907648","0","118","1450","0","18","1081","566",1.926,46.94,4457763,34386,"D",2,"    Bacteria",99.53,98.28
"786","HUMO846","1469324127","WP_117664257.1","NG_064793.1","1","1","cfxA6","cfxA6","broad-spectrum_class_A_beta-lactamase_CfxA6 NG_064793.1:101-1063","   65561","     902","     963","   99.69","  100.00","   99.69","  100.00","   66.38","62901.70","1.0e-26",737,"427","62960","963","960","63921","187.420735","1","109","292","7","11","568","297",0.963,46.94,4457763,34386,"D",2,"    Bacteria",100,99.69
"787","HUMO846","1821970125","WP_165713684.1","NG_071178.1","1","1","lsa(D)","lsa(D)","ABC-F_type_ribosomal_protection_protein_Lsa(D) NG_071178.1:1-1494","    5940","    1412","    1494","   60.71","   65.26","   93.03","  153.23","    1.22"," 2787.32","1.0e-26",294,"232","1423","975","907","1819","1.581192","23","5","132","0","0","15","8",1.494,46.94,4457763,34386,"D",2,"    Bacteria",65.26,93.03
"788","HUMO846","446614391","WP_000691737.1","NG_048252.1","1","1","tet(M)","tet(M)","tetracycline_resistance_ribosomal_protection_protein_Tet(M) NG_048252.1:101-2020","   12763","    1814","    1920","   68.91","   69.43","   99.25","  144.04","    3.86"," 8223.83","1.0e-26",391,"300","7299","1333","1323","7419","11.334125","0","12","40","0","0","62","32",1.92,46.94,4457763,34386,"D",2,"    Bacteria",69.43,99.25
"789","HUMO846","447178612","WP_001255868.1","NG_047378.1","1","1","aadE","aadE","aminoglycoside_6-adenylyltransferase_AadE NG_047378.1:28-894","    5503","     819","     867","   94.00","   94.12","   99.88","  106.25","    2.36"," 3468.56","1.0e-26",221,"175","2047","816","815","2050","2.316985","0","6","1","0","0","15","8",0.867,46.94,4457763,34386,"D",2,"    Bacteria",94.12,99.88
"790","HUMO846","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","   18854","     467","     495","  100.00","  100.00","  100.00","  100.00","   34.37","17497.63","1.0e-26",270,"173","16961","495","495","17012","72.406228","0","52","12","3","0","155","85",0.495,46.94,4457763,34386,"D",2,"    Bacteria",100,100
"791","HUMO846","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","   66927","    1805","    1926","   99.12","  100.00","   99.12","  100.00","   37.65","61700.37","1.0e-26",676,"389","68582","1926","1909","72509","399.299908","0","97","1307","0","1","585","315",1.926,46.94,4457763,34386,"D",2,"    Bacteria",100,99.12
"792","HUMO846","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","  217365","    1760","    1920","  100.00","  100.00","  100.00","  100.00","  111.27","212140.81","1.0e-26",2153,"1192","212678","1920","1920","213639","853.380577","0","188","307","0","8","1854","945",1.92,46.94,4457763,34386,"D",2,"    Bacteria",100,100
"793","HUMO846","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   32056","    1808","    1920","   83.39","   83.39","  100.00","  119.93","   15.66","27015.56","1.0e-26",382,"236","29724","1601","1601","30072","132.769427","0","42","104","15","2","245","127",1.92,46.94,4457763,34386,"D",2,"    Bacteria",83.39,100
"794","HUMO846","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","   13136","    1819","    1926","   60.54","   62.88","   96.28","  159.04","    8.92"," 8562.67","1.0e-26",188,"127","14657","1211","1166","17177","206.419627","86","60","840","0","0","136","85",1.926,46.94,4457763,34386,"D",2,"    Bacteria",62.88,96.28
"795","HUMO846","493486205","WP_006440994.1","NG_048316.1","1","1","tetA(P)","tetA(P)","tetracycline_efflux_MFS_transporter_TetA(P) NG_048316.1:1-1263","   20871","    1191","    1263","   97.86","   97.86","  100.00","  102.18","   12.25","17553.11","1.0e-26",450,"337","15402","1236","1236","15474","35.927105","0","27","20","0","2","126","66",1.263,46.94,4457763,34386,"D",2,"    Bacteria",97.86,100
"796","HUMO846","501454799","WP_012478244.1","NG_048314.1","1","1","tetA(P)","tetA(P)","tetracycline_efflux_MFS_transporter_TetA(P) NG_048314.1:101-1363","   18937","    1192","    1263","   95.41","   96.20","   99.18","  103.95","   12.93","15643.00","1.0e-26",307,"210","16028","1215","1205","16325","55.520985","0","31","95","0","2","126","65",1.263,46.94,4457763,34386,"D",2,"    Bacteria",96.2,99.18
"797","HUMO846","501454800","WP_012478245.1","NG_048319.1","1","1","tetB(P)","tetB(P)","tetracycline_resistance_ribosomal_protection_protein_TetB(P) NG_048319.1:101-2059","   26205","    1847","    1959","   98.37","   99.85","   98.52","  100.15","    9.03","21149.66","1.0e-26",723,"546","16988","1956","1927","17699","17.919163","0","20","237","0","0","142","72",1.959,46.94,4457763,34386,"D",2,"    Bacteria",99.85,98.52
"798","HUMO846","501919555","WP_012669445.1","NG_048264.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048264.1:101-2020","  251799","    1751","    1920","   99.58","   99.69","   99.90","  100.31","  128.92","246593.80","1.0e-26",2504,"1392","246341","1914","1912","247521","3104.22908","0","237","354","2","25","2147","1107",1.92,46.94,4457763,34386,"D",2,"    Bacteria",99.69,99.9
"799","HUMO846","636989663","WP_024407615.1","NG_048140.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048140.1:101-1321","   15028","    1153","    1221","   99.75","  100.00","   99.75","  100.00","    9.85","11897.29","1.0e-26",297,"208","11811","1221","1218","12022","22.372689","0","19","51","36","1","106","55",1.221,46.94,4457763,34386,"D",2,"    Bacteria",100,99.75
"800","HUMO848","1028100271","WP_063856406.1","NG_048265.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048265.1:101-2020","  118422","    1303","    1920","   95.89","   96.09","   99.78","  104.07","   60.48","114567.33","1.0e-26",1139,"660","115155","1845","1841","116118","1811.757855","0","159","317","0","2","928","480",1.92,46.13,2649053,17923,"D",2,"    Bacteria",96.09,99.78
"801","HUMO848","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","  285184","    1263","    1926","   98.70","  100.00","   98.70","  100.00","  154.64","281414.61","1.0e-26",2471,"1382","288861","1926","1901","297844","2868.317581","0","283","2986","5","2","2262","1197",1.926,46.13,2649053,17923,"D",2,"    Bacteria",100,98.7
"802","HUMO848","1028105063","WP_063860248.1","NG_049082.1","1","1","blaEC-16","blaEC","extended-spectrum_class_C_beta-lactamase_EC-16 NG_049082.1:101-1234","   18849","     785","    1134","   99.56","   99.74","   99.82","  100.27","   15.59","16618.33","1.0e-26",232,"150","17512","1131","1129","17680","43.315824","0","31","42","0","7","146","80",1.134,46.13,2649053,17923,"D",2,"    Bacteria",99.74,99.82
"803","HUMO848","1105502193","WP_071846343.1","NG_052440.1","1","1","aadA1","aadA1","ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1 NG_052440.1:101-892","   24331","     547","     792","   99.12","   99.12","  100.00","  100.89","   30.17","22735.42","1.0e-26",222,"133","23862","785","785","23895","186.638875","0","57","11","0","0","192","106",0.792,46.13,2649053,17923,"D",2,"    Bacteria",99.12,100
"804","HUMO848","1105502216","WP_071846366.1","NG_052492.1","1","1","dfrA1","dfrA1","trimethoprim-resistant_dihydrofolate_reductase_DfrA1 NG_052492.1:99-572","   31306","     327","     474","   93.67","   93.67","  100.00","  106.76","   65.27","30337.14","1.0e-26",289,"168","30840","444","444","30936","1248.089676","0","122","24","0","4","259","142",0.474,46.13,2649053,17923,"D",2,"    Bacteria",93.67,100
"805","HUMO848","1469324127","WP_117664257.1","NG_064793.1","1","1","cfxA6","cfxA6","broad-spectrum_class_A_beta-lactamase_CfxA6 NG_064793.1:101-1063","   75747","     659","     963","   99.69","  100.00","   99.69","  100.00","   77.95","73791.30","1.0e-26",714,"414","74085","963","960","75068","533.659193","0","132","323","0","3","599","314",0.963,46.13,2649053,17923,"D",2,"    Bacteria",100,99.69
"806","HUMO848","445949202","WP_000027057.1","NG_050145.1","1","1","blaTEM-1","blaTEM","broad-spectrum_class_A_beta-lactamase_TEM-1 NG_050145.1:101-961","   36041","     594","     861","  100.00","  100.00","  100.00","  100.00","   40.75","34296.63","1.0e-26",334,"195","35029","861","861","35083","65.606044","0","60","18","0","0","276","143",0.861,46.13,2649053,17923,"D",2,"    Bacteria",100,100
"807","HUMO848","446181176","WP_000259031.1","NG_048082.1","1","1","sul1","sul1","sulfonamide-resistant_dihydropteroate_synthase_Sul1 NG_048082.1:101-940","   17003","     582","     840","  100.00","  100.00","  100.00","  100.00","   19.60","15334.03","1.0e-26",163,"105","16437","840","840","16464","32.070952","0","30","9","0","0","128","74",0.84,46.13,2649053,17923,"D",2,"    Bacteria",100,100
"808","HUMO848","446334356","WP_000412211.1","NG_047582.1","1","1","catA1","catA1","type_A-1_chloramphenicol_O-acetyltransferase NG_047582.1:101-760","   23093","     456","     660","   98.03","   98.03","  100.00","  102.01","   31.65","21758.25","1.0e-26",314,"211","20866","647","647","20887","356.789006","0","65","7","0","0","183","101",0.66,46.13,2649053,17923,"D",2,"    Bacteria",98.03,100
"809","HUMO848","446403113","WP_000480968.1","NG_047464.1","1","1","aph(6)-Id","aph(6)-Id","aminoglycoside_O-phosphotransferase_APH(6)-Id NG_047464.1:101-937","   22287","     579","     837","  100.00","  100.00","  100.00","  100.00","   25.83","20607.74","1.0e-26",220,"138","21564","837","837","21621","30.555851","0","36","15","0","2","175","102",0.837,46.13,2649053,17923,"D",2,"    Bacteria",100,100
"810","HUMO848","446700209","WP_000777555.1","NG_047678.1","1","1","dfrA1","dfrA1","trimethoprim-resistant_dihydrofolate_reductase_DfrA1 NG_047678.1:84-557","    7377","     329","     474","   93.67","   94.09","   99.55","  106.28","   15.43"," 6446.12","1.0e-26",66,"39","7295","446","444","7313","326.405192","0","49","6","0","0","60","35",0.474,46.13,2649053,17923,"D",2,"    Bacteria",94.09,99.55
"811","HUMO848","446726751","WP_000804064.1","NG_048154.1","1","1","tet(A)","tet(A)","tetracycline_efflux_MFS_transporter_Tet(A) NG_048154.1:101-1300","   26267","     829","    1200","  100.00","  100.00","  100.00","  100.00","   20.87","23878.82","1.0e-26",291,"183","24994","1200","1200","25042","92.049331","0","47","16","0","0","213","116",1.2,46.13,2649053,17923,"D",2,"    Bacteria",100,100
"812","HUMO848","446966009","WP_001043265.1","NG_048118.1","1","1","sul2","sul2","sulfonamide-resistant_dihydropteroate_synthase_Sul2 NG_048118.1:101-916","   15025","     565","     816","   93.63","   93.63","  100.00","  106.81","   17.76","13410.29","1.0e-26",152,"93","14466","764","764","14496","94.351499","0","36","10","0","0","118","62",0.816,46.13,2649053,17923,"D",2,"    Bacteria",93.63,100
"813","HUMO848","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","   14163","     343","     495","  100.00","  100.00","  100.00","  100.00","   25.92","13166.04","1.0e-26",197,"138","12797","495","495","12831","81.426116","0","45","8","2","0","112","65",0.495,46.13,2649053,17923,"D",2,"    Bacteria",100,100
"814","HUMO848","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","   65874","    1321","    1926","   93.56","   95.43","   98.04","  104.79","   42.29","62012.71","1.0e-26",675,"406","72437","1838","1802","81456","1397.38673","9","164","2999","2","2","621","358",1.926,46.13,2649053,17923,"D",2,"    Bacteria",95.43,98.04
"815","HUMO848","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","   47100","    1322","    1920","  100.00","  100.00","  100.00","  100.00","   23.81","43276.76","1.0e-26",462,"267","45545","1920","1920","45710","88.056613","0","50","55","0","0","369","189",1.92,46.13,2649053,17923,"D",2,"    Bacteria",100,100
"816","HUMO848","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   11329","    1331","    1920","   91.93","   91.93","  100.00","  108.78","    5.25"," 7893.56","1.0e-26",162,"115","10004","1765","1765","10082","17.058853","0","15","26","0","0","81","43",1.92,46.13,2649053,17923,"D",2,"    Bacteria",91.93,100
"817","HUMO848","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","   25102","    1332","    1926","   97.25","  100.00","   97.25","  100.00","   17.79","21373.13","1.0e-26",290,"187","29051","1926","1873","34256","554.694635","40","94","1729","0","3","260","163",1.926,46.13,2649053,17923,"D",2,"    Bacteria",100,97.25
"818","HUMO848","490469169","WP_004339683.1","NG_047634.1","1","1","cfxA_fam","cfxA_fam","CfxA_family_broad-spectrum_class_A_beta-lactamase NG_047634.1:44-1009","   50458","     664","     966","  100.00","  100.00","  100.00","  100.00","   50.65","48497.91","1.0e-26",498,"290","48824","966","966","48929","489.794445","0","93","33","0","1","399","207",0.966,46.13,2649053,17923,"D",2,"    Bacteria",100,100
"819","HUMO848","636989663","WP_024407615.1","NG_048140.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048140.1:101-1321","   11917","     846","    1221","   99.75","  100.00","   99.75","  100.00","    8.66"," 9601.12","1.0e-26",177,"122","10475","1221","1218","10569","22.307558","0","21","28","0","2","88","46",1.221,46.13,2649053,17923,"D",2,"    Bacteria",100,99.75
"820","HUMO854","1028099868","WP_063856115.1","NG_048222.1","1","1","tet(M)","tet(M)","tetracycline_resistance_ribosomal_protection_protein_Tet(M) NG_048222.1:26-1945","    8160","    1519","    1920","   62.50","   62.55","   99.92","  159.87","    2.70"," 4555.10","1.0e-26",220,"158","5161","1201","1200","5176","10.154358","22","14","5","0","0","39","20",1.92,41.66,3945037,33024,"D",2,"    Bacteria",62.55,99.92
"821","HUMO854","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","   58140","    1511","    1926","   91.74","   93.35","   98.28","  107.12","   32.48","53759.10","1.0e-26",574,"334","59122","1798","1767","62548","732.43632","35","132","1133","4","2","496","273",1.926,41.66,3945037,33024,"D",2,"    Bacteria",93.35,98.28
"822","HUMO854","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","    6166","     391","     495","   99.80","  100.20","   99.60","   99.80","   11.06"," 5084.03","1.0e-26",97,"59","5277","496","494","5474","9.81677","0","17","52","15","0","45","23",0.495,41.66,3945037,33024,"D",2,"    Bacteria",100.2,99.6
"823","HUMO854","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","  297495","    1448","    1926","  100.00","  100.00","  100.00","  100.00","  157.17","293178.45","1.0e-26",2764,"1505","296814","1926","1926","302707","2245.139231","0","282","1940","9","8","2478","1284",1.926,41.66,3945037,33024,"D",2,"    Bacteria",100,100
"824","HUMO854","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","  108555","    1493","    1920","  100.00","  100.00","  100.00","  100.00","   54.90","104155.90","1.0e-26",1102,"616","104801","1920","1920","105408","255.436875","0","96","166","26","20","883","446",1.92,41.66,3945037,33024,"D",2,"    Bacteria",100,100
"825","HUMO854","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   19217","    1516","    1920","   74.32","   74.32","  100.00","  134.55","    9.32","15110.25","1.0e-26",247,"156","17767","1427","1427","17902","80.751301","0","33","45","0","0","158","81",1.92,41.66,3945037,33024,"D",2,"    Bacteria",74.32,100
"826","HUMO854","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","   17088","    1522","    1926","   63.60","   65.73","   96.76","  152.13","    9.74","13019.46","1.0e-26",200,"128","17399","1266","1225","18764","158.426929","0","40","455","0","0","160","97",1.926,41.66,3945037,33024,"D",2,"    Bacteria",65.73,96.76
"827","HUMO854","490469169","WP_004339683.1","NG_047634.1","1","1","cfxA_fam","cfxA_fam","CfxA_family_broad-spectrum_class_A_beta-lactamase NG_047634.1:44-1009","   13882","     763","     966","   92.44","   92.55","   99.89","  108.05","   12.43","11749.96","1.0e-26",221,"143","11903","894","893","12005","47.064625","0","26","34","0","0","105","53",0.966,41.66,3945037,33024,"D",2,"    Bacteria",92.55,99.89
"828","HUMO854","501919555","WP_012669445.1","NG_048264.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048264.1:101-2020","   50352","    1508","    1920","   99.01","   99.11","   99.89","  100.89","   24.03","46001.48","1.0e-26",690,"430","45712","1903","1901","46129","105.767578","0","52","101","4","33","409","209",1.92,41.66,3945037,33024,"D",2,"    Bacteria",99.11,99.89
"829","HUMO854","636989663","WP_024407615.1","NG_048140.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048140.1:101-1321","   10842","     965","    1221","   99.84","  100.00","   99.84","  100.00","    6.27"," 8260.23","1.0e-26",264,"190","7597","1221","1219","7657","11.537485","0","16","20","0","0","71","37",1.221,41.66,3945037,33024,"D",2,"    Bacteria",100,99.84
"830","HUMO865","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","  393593","    1451","    1926","   99.84","  100.00","   99.84","  100.00","  207.77","389258.38","1.0e-26",3450,"1891","393518","1926","1923","400159","2994.836099","20","383","2150","51","20","3216","1694",1.926,24.06,1829213,42483,"D",2,"    Bacteria",100,99.84
"831","HUMO865","1028105071","WP_063860256.1","NG_049083.1","1","1","blaEC-18","blaEC","extended-spectrum_class_C_beta-lactamase_EC-18 NG_049083.1:101-1234","    9147","     914","    1134","   93.12","   93.92","   99.15","  106.48","    7.14"," 6735.91","1.0e-26",145,"106","7890","1065","1056","8097","14.804856","0","15","67","0","1","64","34",1.134,24.06,1829213,42483,"D",2,"    Bacteria",93.92,99.15
"832","HUMO865","1028109691","WP_063864094.1","NG_049753.1","1","1","blaOXA-471","blaOXA-63_fam","OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-471 NG_049753.1:89-898","    7034","     653","     810","   72.35","   72.47","   99.83","  137.99","    4.98"," 5295.85","1.0e-26",210,"173","4022","587","586","4037","27.22073","0","18","5","0","0","30","15",0.81,24.06,1829213,42483,"D",2,"    Bacteria",72.47,99.83
"833","HUMO865","1469324127","WP_117664257.1","NG_064793.1","1","1","cfxA6","cfxA6","broad-spectrum_class_A_beta-lactamase_CfxA6 NG_064793.1:101-1063","   36987","     772","     963","   99.79","  100.00","   99.79","  100.00","   37.09","34731.48","1.0e-26",401,"246","35382","963","961","35718","129.479896","0","71","112","0","0","297","153",0.963,24.06,1829213,42483,"D",2,"    Bacteria",100,99.79
"834","HUMO865","446961539","WP_001038795.1","NG_047798.1","1","1","erm(B)","erm(B)","23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B) NG_047798.1:101-838","    2151","     595","     738","   77.24","   77.24","  100.00","  129.47","    1.13","  880.47","1.0e-26",87,"78","836","570","570","836","0.686974","0","3","0","0","0","8","5",0.738,24.06,1829213,42483,"D",2,"    Bacteria",77.24,100
